id-EP2383139B1    abstract-
id-JP2011084115A    abstract-[challenges] we provide a power unit that can realize miniaturization and reduction of manufacturing cost, and increase the degree of design freedom. The power device 1 has engine 3 and the first and second rotators 11 and 21, and drives the drive wheel DW with these powers. The first rotating machine 11 has the first stator 13 and the first and second rotor 14 and 15, and the ratio between the number of armature magnetic poles generated in the stator 13, the number of magnetic poles of the first rotor 14 and the number of soft magnetic core 15a of the second rotor 15 is 1: M is set to be (1 + m) / 2 (m ≠ 1). When the engine starts, select one of the first and second start mode control processes according to the charge allowance SOC and three temperatures Toil, Tmot and Tbat (steps 5 to 8). Select diagram in figure 18.
id-JP5171783B2    abstract-

id-US8606490B2    abstract-In a hybrid vehicle including an engine provided with a plurality of VVTs (variable valve timing mechanisms) as one motive power source, an ECU increments a time lapse counter when a sensor detects the fact that a greatest-retard command has been output to all VVTs and an operation position of each VVT has actually returned to a greatest-retard position in response to the greatest-retard command. The ECU determines whether count by the time lapse counter has exceeded a predetermined defined time or not, and it does not permit engine stop until count by the time lapse counter reaches the predetermined defined time and permits engine stop when count by the time lapse counter has exceeded the predetermined defined time.

id-US20130229092A1    abstract-A generating axle for a vehicle. The generating axle can include a hollow, tubular housing, a shaft rotatably disposed within the housing, at least one armature carried by the shaft, and at least one permanent magnet carried by the housing, wherein the at least one armature and the at least one permanent magnet are disposed such that a current is induced in the armature when the shaft is rotated with respect to the housing.

id-JP2011084114A    abstract-[challenges] we provide a power unit that can realize miniaturization and reduction of manufacturing cost, and increase the degree of design freedom. The power device 1 has engine 3 and the first and second rotators 11 and 21, and drives the drive wheel DW with these powers. The first rotating machine 11 has the first stator 13 and the first and second rotor 14 and 15, and the ratio between the number of armature magnetic poles generated in the stator 13, the number of magnetic poles of the first rotor 14 and the number of soft magnetic core 15a of the second rotor 15 is 1: M is set to be (1 + m) / 2 (m ≠ 1). Start engine 3 by controlling the first rotation machine 11 and the second rotation machine 21 when any of the execution conditions of purge control processing, PCV operation, catalyst heating control processing and auxiliary machine control processing are satisfied (steps 1, 4, 7, 10 to 18). Select diagram in figure 20.
id-US9376022B2    abstract-A dynamic battery emulator for replacing and mimicking the characteristics of a battery in a portable electronic device when the device is located in or on a vehicle can include a power control module capable of varying its output voltage to adapt to the voltage requirements of an attached portable electronic device; an input for conveying electrical power from the vehicle's electrical system to the power control module; an output for providing electrical power to the portable electronic device; an output for communicating a control signal from the power adaptor to the portable electronic device to selectively turn on and off the portable electronic device; a battery replacement module configured to replace the battery in a portable electronic device and including battery replacement circuitry for transferring electrical power from the power control module to the portable electronic device via the output for providing electrical power; an ignition sense controller for determining the power state of the vehicle's electrical system; and in communication with the ignition sense controller, at least one timer and switch for reducing the conveyance of electrical power from the vehicle's electrical system to the portable electronic device at a predetermined time after the vehicle's ignition or electrical system is turned off.

id-US8245801B2    abstract-A hybrid electric vehicle drive system comprises a first power bus electrically coupled to a motive power subsystem and a drive wheel propulsion assembly; a second power bus electrically coupled to the first power bus and a plurality of energy storage subsystems, wherein the first power bus is configured to allow electrical power to be transmitted among the motive power subsystem, the drive wheel propulsion assembly, and the second power bus, and wherein the second power bus is configured to allow electrical power to be transmitted among the plurality of energy storage subsystems and the first power bus.

id-US9428063B2    abstract-A mild hybrid system according embodiments of the invention may include: a motor-alternator; an inverter for controlling electrical energy flow to and from the motor-alternator; an electrical energy storage for storing electrical energy generated by the motor-alternator; and a unidirectional DC/DC buck converter including a bypass means for providing a physical connection between the motor-alternator and a vehicle electrical load. With the system, the manufacturing cost can be reduced, packaging process can be simplified, and an additional cooling device is not required.

id-EP2498375B1    abstract-

id-US8788144B2    abstract-A method for adjusting braking in a vehicle having wheels and a regenerative braking system is provided. The method comprises the steps of providing regenerative braking torque for the vehicle via the regenerative braking system at a first level if a wheel slip of the vehicle is not present, and providing regenerative braking torque for the vehicle via the regenerative braking system at one of a plurality of modulated levels if the wheel slip is present. Each of the plurality of modulated levels is dependent on a magnitude, a location, or both, of the wheel slip. Each of the modulated levels is less than the first level.

id-JP5382341B2    abstract-

id-US20120231926A1    abstract-A method is provided for controlling a drive unit of a motor vehicle with an automatic or automated transmission. The drive unit includes at least one drive motor, which generates a drive torque in an overrun mode. The drive torque acts as a drag torque or as a creep torque on the drive wheels as a function of the current speed. The level of the drive torque in the overrun mode can be at least partially controlled by actuating a brake pedal. The drag torque applied to the drive wheels in the overrun mode can be controlled by actuating the brake pedal in such a way that a reduced drag torque dependent on the actuation of the brake pedal is applied to the drive wheels.

id-WO2011064041A1    abstract-The secondary propulsion system (2), or (1) shows that this first axis (20) and second axis (40 years) are composed of at least two wheels (3) : the first axis (20) will use the first Antriebseinrichtung(21, 22, 23, 24), and the second axis (40 years) will indicate that one will use the second Antr iebseinrichtung(41, 42, 43, 44, 45, 46, 47).
id-US20120265388A1    abstract-A vehicle equipped for power take off operation using direct application of power from a hybrid electric powertrain. A body computer connects to the controller area network to receive chassis input signals. A controller area network has an electronic control module, a transmission control module, and a hybrid control module. The electronic control module electrically connects to the transmission control module and the hybrid control module. A data link based remote power module is installed on the vehicle for generating body demand signals for initiating operation of the vehicle hybrid electric powertrain for a power take off operation. A plurality of PTO request switches are electrically connected to the controller area network. The body computer is programmable to accept a signal from at least one of the PTO request switches to change an operating state of the power take off operation.

id-WO2011062307A1    abstract-The invention relates to a power generating device for a vehicle that provides electricity as a power source for a vehicle that is powered by electricity, such as an electric or hybrid vehicle, by producing electricity using the pressure authorized on the wheels of the vehicle during the vehicle's drive. 본 vehicle power plant according to the invention of vehicle wheel mounted on wheels, above the ground when rotating wheels passed through pressure by developing a number of pressure PZT with development module, which contains the above list, generating module in advanced electrical congratulatory telegrams to remind remind, congratulatory telegrams and development module and connecting unit is electrically connected to the capacitors. 상기 development modules are tires in above the wheel flange to be covered by supported above, absence of support installed on PZT installed above pressure remind remind, connection units, include supporting wheel is installed on the axle and work on the side of contact terminals, which extend along the circumference direction, rotating disk and the work in above development module and electrically connected to the above the rotating disk is attached to the power connection elements and, It is desirable to have contact connections that are supported on the body or frame of the vehicle and have brushes that touch the above two contact terminals.
id-WO2011064846A1    abstract-Power converter 2 drives induction machine 1 according to any dq axis voltage instructions Vd * and Vq *; and control part 40 controls power converter 2 according to external power command P and brake command B. The control part 40 is detected by induction machine 1. According to the phase current information iu, iv and iw, the dq/three-phase conversion part 10, the power line command P, the brake command B and the dq axis current detection value id and IQ, which are converted into the dq axis current detection value id and IQ on the orthogonal rotation coordinate, can be used to convert the phase current information iu, iv and iw into the dq axis current detection value id and IQ on the power converter 2. When the axis voltage commands Vd * and Vq * are calculated, the speed judgment part 4 is used to determine that the speed of induction machine 1 is zero, and the brake command B is changed to the power control command P, and the speed judgment part 4 is used to determine that the speed of induction machine 1 is zero, the power control part 4 determines that the speed of induction machine 1 is zero, and the power control part 4 determines that the speed of induction machine 1 is zero. Resistance calculation part 5 is used to calculate the resistance value of induction machine 1 based on the command P and d axis current detection value id and d axis voltage directive Vd *.
id-JP2011101561A    abstract-[issues] in some cases, the execution value of regenerative braking force cannot be obtained properly due to communication delays, etc. In the braking control device 15, the brake ECU70 sets the target braking force that should be applied to the vehicle 1. In order to apply the target braking force to the vehicle 1, the target braking force should be applied to the vehicle 1 through the regenerative braking unit 10. The target friction damping force to be applied to vehicle 1 is calculated by the hydraulic brake unit 20. The brake ECU70 maintains the corresponding relationship between the vehicle speed and the maximum regenerative power that can be given to the vehicle 1 by the regenerative brake unit 10, and obtains the maximum regenerative power corresponding to the detected vehicle speed in the corresponding relationship. When the detected vehicle speed is within the specified speed range, the target regenerative braking force and the target friction braking force are calculated based on the maximum regenerative braking force acquired. Selection diagram: figure 1
